customer_id,first_name,last_name,email,phone,birth_date,account_open_date,account_type,status,balance_amount,deposit_amount,withdrawal_amount,credit_score,transaction_count,region,country_code,state_code,zip_code,referral_source,last_login_date,audit_required_fields_missing,audit_has_missing_required,audit_missing_required_count,audit_source_dataset,audit_load_timestamp,audit_row_id
B000265,Christopher,Johnson,christopherjohnson670@icloud.com,(936) 991-4197,1964-07-28,2007-03-03,Savings,Inactive,96414.53,20397.27,19080.59,497,331,Midwest,US,KS,55854,Referral,2024-09-18,,NO,0,dataset_B,2026-05-15 16:41:45,865
B000266,Susan,Perez,susanperez765@yahoo.com,(362) 532-6232,1989-01-23,2024-05-15,CD,Active,59379.35,2336.14,645.62,,410,West,US,AL,87726,Mail,2025-06-03,,NO,0,dataset_B,2026-05-15 16:41:45,866
B000267,Lisa,Rodriguez,lisarodriguez183@icloud.com,(502) 876-6971,1966-03-30,2015-10-26,Money Market,Suspended,99161.25,11009.26,9386.38,492,303,Southeast,US,AK,50035,Social Media,2025-04-23,,NO,0,dataset_B,2026-05-15 16:41:45,867
B000268,Thomas,Lee,thomaslee786@gmail.com,(743) 784-8614,1953-07-01,2007-07-13,Savings,Inactive,8320.2,19452.73,15111.9,826,234,Northeast,US,FL,98030,Phone,2025-11-23,,NO,0,dataset_B,2026-05-15 16:41:45,868
B000269,Joseph,Smith,josephsmith704@hotmail.com,(785) 818-8850,2003-04-30,2014-09-23,Checking,Inactive,27716.71,45125.19,33761.24,661,74,West,US,SC,77122,Mail,2023-03-08,,NO,0,dataset_B,2026-05-15 16:41:45,869
B000270,Thomas,Thomas,thomasthomas993@icloud.com,(860) 204-8704,2002-12-09,2013-01-05,Money Market,Closed,46474.87,34833.83,1505.34,474,69,Midwest,US,ME,95746,Branch,2025-07-14,,NO,0,dataset_B,2026-05-15 16:41:45,870
B000271,Michael,Sanchez,michaelsanchez32@outlook.com,(537) 841-1887,2004-05-13,2019-02-04,Money Market,Suspended,24573.31,28986.95,19477.23,373,269,Southeast,US,MD,98760,Online,2024-03-07,,NO,0,dataset_B,2026-05-15 16:41:45,871
B000272,Michael,Robinson,michaelrobinson477@hotmail.com,(857) 841-1042,1997-12-17,2007-01-11,IRA,Closed,8938.9,46060.29,8709.56,648,283,Northeast,US,WA,34548,Branch,2023-11-10,,NO,0,dataset_B,2026-05-15 16:41:45,872
B000273,Christopher,Gonzalez,christophergonzalez163@hotmail.com,(661) 359-5300,1954-10-24,2005-09-27,CD,Active,23408.23,34717.79,,665,176,Northeast,US,GA,14816,Online,2025-08-21,,NO,0,dataset_B,2026-05-15 16:41:45,873
B000274,Anthony,Martin,anthonymartin272@outlook.com,(764) 777-5084,2003-07-26,2006-08-13,Checking,Suspended,56141.88,39966.03,16195.08,472,464,Southeast,US,TN,92879,Online,2024-08-29,,NO,0,dataset_B,2026-05-15 16:41:45,874
B000275,Daniel,Thomas,danielthomas688@gmail.com,(252) 329-7682,,2021-09-11,Money Market,Inactive,93649.4,18548.92,7603.99,363,421,Northeast,US,ND,33323,Agent,2024-05-15,,NO,0,dataset_B,2026-05-15 16:41:45,875
B000276,Barbara,Ramirez,barbararamirez912@icloud.com,(545) 892-1382,1991-01-30,2020-09-25,Checking,Closed,1245.89,47347.3,2642.78,513,313,Southwest,US,RI,72340,Branch,2025-02-22,,NO,0,dataset_B,2026-05-15 16:41:45,876
B000277,Emily,Gonzalez,emilygonzalez703@yahoo.com,(958) 810-3581,1983-11-27,2005-01-16,Savings,Active,75368.37,40894.88,37608.74,356,64,West,US,IA,95507,Mail,2024-07-26,,NO,0,dataset_B,2026-05-15 16:41:45,877
B000278,Patricia,Lee,patricialee293@icloud.com,(760) 348-2018,1963-07-10,2023-05-04,Checking,Active,55745.81,24549.78,23961.57,598,360,West,US,PA,52473,Branch,2024-08-07,,NO,0,dataset_B,2026-05-15 16:41:45,878
B000279,Andrew,Clark,andrewclark839@gmail.com,(463) 550-3898,1969-07-07,2011-03-29,IRA,Closed,,44305.83,30973.09,625,234,Northeast,US,NV,21326,Branch,2025-11-18,balance_amount,YES,1,dataset_B,2026-05-15 16:41:45,879
B000280,Barbara,Wright,barbarawright314@yahoo.com,(610) 903-2166,1983-11-19,2001-03-15,CD,Active,39588.0,3064.84,101.98,707,5,Northeast,US,VT,94051,Mail,2025-08-24,,NO,0,dataset_B,2026-05-15 16:41:45,880
B000281,Robert,Martinez,robertmartinez478@icloud.com,(336) 770-6914,1983-06-22,2003-09-25,Checking,Pending,52131.52,44878.35,24968.83,320,1,Northeast,US,NM,10153,Agent,2025-03-30,,NO,0,dataset_B,2026-05-15 16:41:45,881
B000282,Michael,White,michaelwhite175@gmail.com,(259) 491-4704,1999-02-28,2019-09-11,Savings,Closed,47693.61,32443.21,10625.9,335,292,Northeast,US,UT,71470,Online,2025-10-13,,NO,0,dataset_B,2026-05-15 16:41:45,882
B000283,Mary,Lopez,marylopez13@outlook.com,,1965-11-06,2021-10-02,IRA,Suspended,4330.56,17400.78,12055.59,641,444,Midwest,US,RI,69153,Agent,2023-09-12,,NO,0,dataset_B,2026-05-15 16:41:45,883
B000284,Michelle,Taylor,michelletaylor686@yahoo.com,(651) 498-1644,1982-11-14,2008-06-01,IRA,Inactive,5143.71,4169.03,3319.47,758,58,Southwest,US,WY,10628,Social Media,2024-04-12,,NO,0,dataset_B,2026-05-15 16:41:45,884
B000285,Ashley,Martin,ashleymartin614@gmail.com,(481) 479-1571,1968-12-20,2007-01-09,Money Market,Suspended,79893.82,26048.25,14715.63,747,132,Southeast,US,MA,29052,Mail,2023-08-12,,NO,0,dataset_B,2026-05-15 16:41:45,885
B000286,Jennifer,Brown,jenniferbrown933@icloud.com,(634) 723-6267,1964-11-20,2018-06-26,Savings,Active,36880.45,34649.08,24061.94,,452,Southwest,US,KY,30298,Referral,2025-11-10,,NO,0,dataset_B,2026-05-15 16:41:45,886
B000287,James,Perez,jamesperez872@outlook.com,(695) 761-2670,1962-08-23,2012-08-23,Money Market,Pending,29298.92,41311.72,,553,490,West,US,KY,99416,Mail,2024-01-05,,NO,0,dataset_B,2026-05-15 16:41:45,887
B000288,Jennifer,Robinson,jenniferrobinson188@hotmail.com,(385) 633-8307,1988-05-21,2023-04-04,IRA,Pending,33262.88,2370.96,783.94,825,231,Northeast,US,KS,46390,Online,2023-06-10,,NO,0,dataset_B,2026-05-15 16:41:45,888
B000289,Jessica,Clark,jessicaclark912@gmail.com,(265) 915-4420,1972-10-05,2004-12-21,IRA,Closed,68971.21,48128.05,11666.29,657,471,Midwest,US,NE,82664,Social Media,2023-09-28,,NO,0,dataset_B,2026-05-15 16:41:45,889
B000290,Patricia,Robinson,patriciarobinson29@hotmail.com,(587) 235-3151,1990-04-30,2010-10-28,CD,Inactive,33196.43,12616.16,9026.53,369,325,Midwest,US,MD,69843,Social Media,2025-05-06,,NO,0,dataset_B,2026-05-15 16:41:45,890
B000291,Michael,Rodriguez,michaelrodriguez641@gmail.com,(699) 752-1778,1987-05-04,2013-05-27,IRA,Closed,20575.55,34926.43,12351.36,603,,West,US,ID,54379,Branch,2023-12-17,,NO,0,dataset_B,2026-05-15 16:41:45,891
B000292,Paul,Harris,paulharris444@icloud.com,(931) 820-9617,1965-03-10,2007-05-01,Money Market,Suspended,3671.11,46266.3,2056.82,525,85,West,US,OK,70328,Online,2023-12-10,,NO,0,dataset_B,2026-05-15 16:41:45,892
B000293,Mary,Wilson,marywilson889@hotmail.com,(966) 692-9931,1988-08-05,2015-02-27,IRA,Suspended,94436.84,26147.71,18888.46,817,247,Southeast,US,LA,67361,Online,2023-01-15,,NO,0,dataset_B,2026-05-15 16:41:45,893
B000294,Paul,Anderson,paulanderson844@yahoo.com,(851) 921-7033,1980-10-09,2005-10-15,Checking,Active,26228.96,31664.77,16805.78,781,482,Southwest,US,IA,93365,Agent,2023-12-15,,NO,0,dataset_B,2026-05-15 16:41:45,894
B000295,Mark,Johnson,markjohnson320@yahoo.com,(497) 620-9539,1970-01-01,2020-07-20,Checking,Active,78760.26,2087.94,1122.14,668,215,Midwest,US,MT,94531,Mail,2025-11-03,,NO,0,dataset_B,2026-05-15 16:41:45,895
B000296,James,Martin,jamesmartin988@outlook.com,(433) 412-4070,2005-12-12,2007-04-25,Money Market,Closed,51247.38,46371.61,,465,314,Midwest,US,PA,87702,Agent,2023-11-23,,NO,0,dataset_B,2026-05-15 16:41:45,896
B000297,Dorothy,Clark,,(789) 723-1474,1971-08-26,2022-05-17,CD,Inactive,59261.3,10316.45,4377.25,628,280,Northeast,US,AZ,80888,,2025-01-19,email,YES,1,dataset_B,2026-05-15 16:41:45,897
B000298,Karen,Gonzalez,karengonzalez334@hotmail.com,(671) 272-6222,1982-10-27,2016-05-07,IRA,Closed,45567.61,6465.02,3674.37,679,13,Midwest,US,TN,41456,Agent,2023-02-10,,NO,0,dataset_B,2026-05-15 16:41:45,898
B000299,Jennifer,Lewis,jenniferlewis118@outlook.com,(429) 839-6652,1978-01-28,2016-06-17,Checking,Suspended,51151.58,43766.59,28239.86,376,160,Northeast,US,SC,92464,Agent,2024-05-09,,NO,0,dataset_B,2026-05-15 16:41:45,899
B000300,Charles,Lee,charleslee153@gmail.com,(983) 837-5293,1952-04-22,2024-07-13,Checking,Inactive,80285.02,2018.01,1731.94,393,377,Midwest,US,AL,32658,Phone,2025-06-12,,NO,0,dataset_B,2026-05-15 16:41:45,900
B000301,Mary,Torres,marytorres257@gmail.com,(875) 368-6793,1978-09-06,2001-03-16,CD,Pending,17190.76,35827.47,28679.07,457,,West,US,CO,24922,Branch,2024-04-22,,NO,0,dataset_B,2026-05-15 16:41:45,901
B000302,Betty,Walker,bettywalker71@yahoo.com,(637) 759-7815,1994-04-13,2005-10-05,Savings,Active,21041.08,38356.86,33863.4,814,114,Midwest,US,PA,50018,,2025-12-12,,NO,0,dataset_B,2026-05-15 16:41:45,902
B000303,Paul,King,paulking729@gmail.com,(786) 310-1591,1956-04-16,2014-05-25,Savings,Active,57628.77,33871.35,25754.94,708,153,Northeast,US,NM,21151,Online,2024-03-21,,NO,0,dataset_B,2026-05-15 16:41:45,903
B000304,Andrew,Garcia,andrewgarcia634@gmail.com,(230) 314-4918,1964-04-03,2011-03-03,Money Market,Pending,88729.58,,3038.41,786,176,Southwest,US,NJ,55449,Social Media,2025-03-01,,NO,0,dataset_B,2026-05-15 16:41:45,904
B000305,Ashley,Martinez,ashleymartinez232@gmail.com,(878) 709-9254,1958-04-30,2002-06-17,CD,Active,82463.71,37795.13,21669.12,510,204,Northeast,US,AL,55268,Phone,2025-04-04,,NO,0,dataset_B,2026-05-15 16:41:45,905
B000306,Margaret,Sanchez,margaretsanchez703@icloud.com,(260) 229-9079,1978-07-22,2001-08-03,Checking,Closed,24179.22,35785.67,7082.01,605,15,Southwest,US,MI,80060,Social Media,2024-07-08,,NO,0,dataset_B,2026-05-15 16:41:45,906
B000307,Kimberly,Scott,,(704) 390-3328,1979-02-28,2006-05-05,Money Market,Closed,87464.79,8554.98,963.03,417,488,Northeast,US,IN,50739,Phone,2024-04-26,email,YES,1,dataset_B,2026-05-15 16:41:45,907
B000308,Emily,Wilson,emilywilson561@hotmail.com,(744) 217-1533,1971-02-13,2016-01-05,CD,Closed,19142.93,43901.72,41431.38,702,392,Northeast,US,MT,39882,Online,2024-12-07,,NO,0,dataset_B,2026-05-15 16:41:45,908
B000309,,Sanchez,donaldsanchez39@gmail.com,(459) 281-7059,1998-10-23,2009-10-08,Checking,Active,25644.88,25669.28,2617.69,331,449,Northeast,US,ND,89635,Branch,2023-02-15,first_name,YES,1,dataset_B,2026-05-15 16:41:45,909
B000310,Karen,Harris,karenharris995@outlook.com,(971) 461-4792,1958-11-01,2008-11-24,Money Market,Closed,90931.57,8772.5,4970.52,,3,Northeast,US,RI,64219,Agent,2023-08-11,,NO,0,dataset_B,2026-05-15 16:41:45,910
B000311,Joseph,King,josephking386@icloud.com,(984) 655-4402,1997-08-01,2002-06-25,CD,Active,46893.45,13352.78,3453.53,387,470,Northeast,US,OH,24876,Online,2024-06-15,,NO,0,dataset_B,2026-05-15 16:41:45,911
B000312,Kimberly,Taylor,,(376) 698-6418,2001-09-17,2005-07-26,IRA,Closed,18476.35,37275.26,14432.9,600,43,Southwest,US,VT,56363,Social Media,2025-08-30,email,YES,1,dataset_B,2026-05-15 16:41:45,912
B000313,James,Smith,jamessmith115@hotmail.com,(863) 657-4353,1991-10-05,2012-06-10,IRA,Inactive,96667.78,37124.3,30297.69,533,216,West,US,RI,73755,Agent,2023-04-05,,NO,0,dataset_B,2026-05-15 16:41:45,913
B000314,James,Robinson,jamesrobinson570@gmail.com,,2000-10-20,2004-12-01,Money Market,Inactive,12107.72,35605.14,30186.32,620,396,West,US,IL,93873,Branch,2025-12-31,,NO,0,dataset_B,2026-05-15 16:41:45,914
B000315,Margaret,Young,margaretyoung588@icloud.com,(480) 852-8476,1992-05-18,2015-04-29,Checking,Pending,12031.78,10405.93,9987.46,834,142,Northeast,US,NY,85609,Online,2025-05-03,,NO,0,dataset_B,2026-05-15 16:41:45,915
B000316,Margaret,Taylor,margarettaylor261@hotmail.com,(261) 976-8495,1977-03-22,2013-07-18,IRA,Pending,71112.68,4086.29,3963.98,808,342,Midwest,US,OK,98433,Social Media,,,NO,0,dataset_B,2026-05-15 16:41:45,916
B000317,Emily,Scott,emilyscott909@gmail.com,(968) 865-1504,1964-08-30,2002-09-16,CD,Suspended,63068.56,17031.85,7330.13,508,110,Midwest,US,NJ,18280,Mail,2025-12-20,,NO,0,dataset_B,2026-05-15 16:41:45,917
B000318,James,Smith,jamessmith194@hotmail.com,(451) 699-9522,1997-06-05,2018-09-13,CD,Pending,467.44,,21599.05,827,258,Southeast,US,UT,67041,Mail,2025-06-20,,NO,0,dataset_B,2026-05-15 16:41:45,918
B000319,Susan,Flores,susanflores420@outlook.com,(604) 524-8235,1992-03-31,2012-05-21,IRA,Inactive,5456.15,23738.6,13910.33,,99,Southeast,US,WI,29551,Online,2024-03-01,,NO,0,dataset_B,2026-05-15 16:41:45,919
B000320,Joseph,Brown,josephbrown222@yahoo.com,(580) 653-4648,2004-11-20,2020-12-09,Checking,Suspended,84438.25,19447.0,10014.05,452,204,Midwest,US,DE,26402,Referral,2024-02-14,,NO,0,dataset_B,2026-05-15 16:41:45,920
B000321,Andrew,Nguyen,andrewnguyen26@gmail.com,(985) 617-4422,1994-11-03,2011-07-26,Money Market,Suspended,71872.25,17908.05,9305.66,524,90,West,US,IN,23370,Online,2024-04-14,,NO,0,dataset_B,2026-05-15 16:41:45,921
B000322,Patricia,Smith,patriciasmith557@icloud.com,(656) 211-5376,1970-12-04,2024-08-02,Money Market,Closed,30875.5,32749.0,2701.45,798,320,Midwest,US,NJ,38720,Mail,2025-08-12,,NO,0,dataset_B,2026-05-15 16:41:45,922
B000323,,Davis,bettydavis489@hotmail.com,(565) 514-5955,1962-12-05,2024-03-12,Savings,Suspended,56922.37,19282.12,13753.71,761,496,West,US,NV,78471,Phone,2024-02-23,first_name,YES,1,dataset_B,2026-05-15 16:41:45,923
B000324,William,King,williamking570@yahoo.com,(679) 893-9484,1968-12-13,2001-01-09,IRA,Pending,63383.75,28608.31,19287.51,671,348,Northeast,US,FL,53466,Online,2025-08-06,,NO,0,dataset_B,2026-05-15 16:41:45,924
B000325,Margaret,Williams,margaretwilliams413@hotmail.com,(781) 790-9714,1962-08-10,,Money Market,Inactive,21926.98,14883.22,5672.5,633,388,Southwest,US,ME,36987,Phone,2025-04-29,account_open_date,YES,1,dataset_B,2026-05-15 16:41:45,925
B000326,Thomas,Flores,thomasflores345@icloud.com,(624) 570-8134,1983-01-06,2002-11-08,Checking,Active,28547.55,10053.13,157.84,778,194,Southeast,US,UT,31986,Referral,2025-08-02,,NO,0,dataset_B,2026-05-15 16:41:45,926
B000327,Susan,Hernandez,susanhernandez970@yahoo.com,,2002-01-21,2000-06-19,CD,Suspended,28150.64,25249.61,18881.4,457,155,Southwest,US,WY,83088,Phone,2024-09-02,,NO,0,dataset_B,2026-05-15 16:41:45,927
B000328,Daniel,Flores,danielflores372@outlook.com,(223) 813-4241,1987-03-21,2016-05-28,Checking,Active,8682.25,49585.98,40393.22,728,294,Midwest,US,NY,37971,Agent,2024-04-23,,NO,0,dataset_B,2026-05-15 16:41:45,928
B000329,Emily,Brown,emilybrown763@outlook.com,(289) 766-4135,1977-06-03,2004-01-23,IRA,Pending,12642.18,47169.24,11580.6,344,206,West,US,IN,75976,Online,2024-10-24,,NO,0,dataset_B,2026-05-15 16:41:45,929
B000330,John,Allen,johnallen882@icloud.com,(855) 369-5345,1976-10-01,2023-09-14,Savings,Active,64314.9,41434.91,,816,2,Northeast,US,IN,53269,Social Media,2024-08-18,,NO,0,dataset_B,2026-05-15 16:41:45,930
B000331,Lisa,Nguyen,lisanguyen822@gmail.com,(796) 325-2342,1966-09-17,2015-03-01,Savings,Pending,20799.72,20118.06,6297.15,718,364,Northeast,US,SD,83797,,2023-09-09,,NO,0,dataset_B,2026-05-15 16:41:45,931
B000332,Joseph,Wilson,,(727) 521-6171,1952-04-29,2021-08-13,Checking,Active,12667.73,27190.4,1864.72,662,48,Northeast,US,MS,83260,Online,2023-05-07,email,YES,1,dataset_B,2026-05-15 16:41:45,932
B000333,Andrew,Nguyen,andrewnguyen119@yahoo.com,(323) 789-2554,2003-03-19,2018-06-21,IRA,Suspended,91291.4,31273.62,15106.01,618,75,Southeast,US,VA,31356,Social Media,2025-01-18,,NO,0,dataset_B,2026-05-15 16:41:45,933
B000334,Michael,Hill,michaelhill433@gmail.com,(486) 790-6783,1962-02-03,2011-11-23,Savings,Suspended,14946.67,29549.58,27449.08,834,197,Southwest,US,KY,80897,Online,2023-08-06,,NO,0,dataset_B,2026-05-15 16:41:45,934
B000335,Susan,Clark,susanclark808@yahoo.com,(579) 275-8034,1958-05-16,2024-12-11,Checking,Pending,71941.89,32483.33,23708.44,535,314,Southeast,US,IL,17770,Branch,2025-06-11,,NO,0,dataset_B,2026-05-15 16:41:45,935
B000336,William,Brown,williambrown440@yahoo.com,(873) 904-9272,1959-06-18,2017-10-05,CD,Pending,21726.75,39535.64,1219.34,366,25,Southwest,US,AL,78008,Online,2024-07-15,,NO,0,dataset_B,2026-05-15 16:41:45,936
B000337,Emily,Smith,emilysmith260@outlook.com,(908) 825-9184,1973-01-10,2024-10-01,IRA,Closed,74588.7,40363.65,14224.03,311,415,Midwest,US,NC,14552,Mail,2025-07-24,,NO,0,dataset_B,2026-05-15 16:41:45,937
B000338,Sandra,Hill,sandrahill571@yahoo.com,(698) 464-3320,1974-08-07,2000-09-20,CD,Suspended,68267.83,31883.91,27036.66,846,207,West,US,CO,88717,Social Media,2023-04-02,,NO,0,dataset_B,2026-05-15 16:41:45,938
B000339,Charles,Young,charlesyoung143@icloud.com,(731) 527-1234,1984-10-03,2020-03-01,CD,Suspended,98031.21,20042.71,,615,65,Southwest,US,OK,87921,Agent,2025-04-25,,NO,0,dataset_B,2026-05-15 16:41:45,939
B000340,Linda,Sanchez,,(572) 709-3164,1963-03-27,2008-01-16,Money Market,Suspended,15318.83,,18540.07,616,449,Southeast,US,CT,57443,,2023-01-17,email,YES,1,dataset_B,2026-05-15 16:41:45,940
B000341,Joseph,Perez,,(838) 435-5721,1971-09-24,2005-07-17,Savings,Pending,18435.99,5951.35,4428.82,583,328,Midwest,US,AK,80549,Social Media,2024-03-31,email,YES,1,dataset_B,2026-05-15 16:41:45,941
B000342,Richard,Robinson,richardrobinson897@hotmail.com,(298) 317-7997,1963-03-19,2022-01-27,IRA,Active,58969.96,27199.58,26114.7,692,159,Southwest,US,MN,70707,Phone,2025-06-10,,NO,0,dataset_B,2026-05-15 16:41:45,942
B000343,Betty,Allen,bettyallen485@hotmail.com,(985) 919-5923,1997-11-01,2022-02-27,Money Market,Closed,97226.58,38815.09,12495.73,369,496,West,US,WI,34453,,2024-05-26,,NO,0,dataset_B,2026-05-15 16:41:45,943
B000344,Joseph,Scott,josephscott754@icloud.com,(684) 645-7220,1953-12-21,2024-06-28,IRA,Suspended,18262.13,48109.17,2675.62,512,431,Southwest,US,OK,57173,Phone,2025-01-30,,NO,0,dataset_B,2026-05-15 16:41:45,944
B000345,William,Miller,williammiller673@gmail.com,(469) 425-1062,1960-12-04,2003-08-30,Money Market,Inactive,47816.85,14776.71,5643.98,772,476,Northeast,US,RI,90259,Social Media,2023-08-09,,NO,0,dataset_B,2026-05-15 16:41:45,945
B000346,Joseph,Anderson,josephanderson839@yahoo.com,(830) 678-1466,1954-06-02,2013-07-27,IRA,Pending,88659.98,39274.55,21315.78,723,375,West,US,CO,72411,Phone,2023-09-25,,NO,0,dataset_B,2026-05-15 16:41:45,946
B000347,Donna,Martinez,donnamartinez512@icloud.com,(495) 797-1737,1968-11-24,2007-07-05,IRA,Closed,25140.26,22817.23,,511,159,West,US,IN,61949,Phone,2025-07-30,,NO,0,dataset_B,2026-05-15 16:41:45,947
B000348,Dorothy,Taylor,dorothytaylor7@hotmail.com,(611) 212-1061,1990-04-23,2006-03-31,IRA,Inactive,1308.88,20134.47,15854.76,430,424,West,US,NE,80409,Branch,2024-06-19,,NO,0,dataset_B,2026-05-15 16:41:45,948
B000349,Thomas,Wilson,thomaswilson614@yahoo.com,(641) 783-3721,1953-04-17,2017-10-23,IRA,Closed,19354.92,554.67,112.26,570,174,Midwest,US,PA,83717,Online,2025-02-12,,NO,0,dataset_B,2026-05-15 16:41:45,949
B000350,Sandra,Thompson,sandrathompson101@yahoo.com,(770) 898-2447,1951-09-14,2010-11-02,IRA,Active,96670.59,9065.78,3064.69,670,419,Midwest,US,OR,43817,Branch,2024-05-20,,NO,0,dataset_B,2026-05-15 16:41:45,950
B000351,Richard,Miller,richardmiller214@hotmail.com,(672) 637-9514,1993-10-16,2016-09-03,Savings,Closed,18938.84,34467.37,20529.29,525,,West,US,MD,33482,Mail,2023-09-24,,NO,0,dataset_B,2026-05-15 16:41:45,951
B000352,Joshua,Smith,joshuasmith696@hotmail.com,(429) 824-2741,1997-02-28,2008-03-24,Money Market,Suspended,84877.25,5749.07,1503.66,313,442,Southwest,US,CT,60393,Social Media,2024-05-27,,NO,0,dataset_B,2026-05-15 16:41:45,952
B000353,Mary,Martin,marymartin860@icloud.com,(227) 590-8441,2001-05-05,2010-05-15,Checking,Pending,56854.02,4478.12,3586.81,769,156,Southeast,US,AR,57688,Phone,2025-06-17,,NO,0,dataset_B,2026-05-15 16:41:45,953
B000354,Betty,Flores,bettyflores481@gmail.com,(400) 360-9010,1960-08-20,2013-10-29,CD,Suspended,66289.59,37646.07,27487.56,304,300,Midwest,US,NE,76635,Phone,,,NO,0,dataset_B,2026-05-15 16:41:45,954
B000355,Nancy,Hill,nancyhill486@yahoo.com,(805) 500-4482,1967-06-15,2022-04-04,Savings,Inactive,94147.28,25047.72,16477.72,659,413,Midwest,US,WV,53880,Phone,2025-04-03,,NO,0,dataset_B,2026-05-15 16:41:45,955
B000356,Donna,Taylor,donnataylor996@hotmail.com,(653) 458-6238,,2010-10-29,IRA,Active,74330.45,17443.52,14508.64,707,116,Midwest,US,MI,13537,Branch,2024-12-16,,NO,0,dataset_B,2026-05-15 16:41:45,956
B000357,John,Walker,johnwalker538@gmail.com,(794) 393-4056,1960-11-04,2017-01-13,IRA,Active,37147.05,26604.79,20773.1,769,495,Midwest,US,CO,56104,Online,2025-03-02,,NO,0,dataset_B,2026-05-15 16:41:45,957
B000358,Thomas,Johnson,thomasjohnson322@gmail.com,(745) 662-8075,1976-02-21,2019-02-26,CD,Suspended,4111.9,36904.73,31397.24,797,401,Southwest,US,KY,24609,Referral,2023-04-20,,NO,0,dataset_B,2026-05-15 16:41:45,958
B000359,Andrew,Jackson,,(312) 898-6372,1976-10-29,2020-12-09,CD,Inactive,4863.92,4439.4,,569,455,Midwest,US,LA,72004,Phone,2024-11-30,email,YES,1,dataset_B,2026-05-15 16:41:45,959
B000360,Daniel,Lopez,daniellopez420@gmail.com,,1998-09-08,2007-05-03,CD,Active,18165.81,23367.11,2976.41,559,330,Midwest,US,UT,23428,Agent,2024-02-29,,NO,0,dataset_B,2026-05-15 16:41:45,960
B000361,Steven,Lewis,stevenlewis10@outlook.com,(245) 843-7626,1982-08-07,2019-03-03,Checking,Suspended,91624.97,25251.21,17189.27,843,262,Northeast,US,IA,43332,Phone,2024-12-20,,NO,0,dataset_B,2026-05-15 16:41:45,961
B000362,Nancy,Jackson,nancyjackson707@gmail.com,(829) 210-4098,1990-10-07,2022-09-13,CD,Closed,86731.66,43882.05,18782.51,633,257,Midwest,US,LA,15458,Phone,2024-08-10,,NO,0,dataset_B,2026-05-15 16:41:45,962
B000363,Mary,Gonzalez,marygonzalez191@gmail.com,(358) 633-1886,1982-06-11,2001-09-10,IRA,Pending,45847.35,44373.24,946.52,469,183,Southwest,US,MN,44699,Online,2023-02-03,,NO,0,dataset_B,2026-05-15 16:41:45,963
B000364,Donna,Davis,donnadavis823@outlook.com,(367) 226-2924,2004-08-29,2014-08-22,Savings,Inactive,27155.44,39742.51,,829,465,West,US,DE,14264,Phone,2023-04-25,,NO,0,dataset_B,2026-05-15 16:41:45,964
B000365,Charles,Lewis,charleslewis223@icloud.com,(738) 966-3463,1979-07-25,2010-08-14,Money Market,Active,35571.02,37824.36,32512.42,827,223,Southeast,US,PA,56535,Social Media,2025-10-30,,NO,0,dataset_B,2026-05-15 16:41:45,965
B000366,Betty,White,bettywhite663@hotmail.com,(546) 805-1672,1996-01-19,2014-09-23,IRA,Suspended,68398.89,38700.26,13103.3,601,144,Northeast,US,VA,52642,,2023-06-10,,NO,0,dataset_B,2026-05-15 16:41:45,966
B000367,Anthony,Jackson,anthonyjackson43@yahoo.com,(554) 560-4446,1979-04-11,2002-12-10,Savings,Inactive,91703.73,1338.11,401.47,762,478,Midwest,US,OR,33582,Referral,2023-08-29,,NO,0,dataset_B,2026-05-15 16:41:45,967
B000368,Mark,Martinez,markmartinez872@outlook.com,(217) 705-2017,1979-10-09,2012-09-30,IRA,Suspended,73534.41,40611.7,29225.31,746,101,Midwest,US,NE,96375,Social Media,2023-12-11,,NO,0,dataset_B,2026-05-15 16:41:45,968
